# x y z vx vy vz lxvel lyvel lzvel Potential U rho
1.808185 -0.879852 -0.460636 40.649708 140.518494 -50.172497 -48.627800 151.130066 -41.768738 -131882.437500 462.827545 0.003097
0.902266 -1.972445 -0.323656 116.252029 59.394421 -71.995422 -70.450729 70.005974 -117.371056 -131021.578125 255.032806 0.001148
-1.559214 1.698401 0.172984 -91.634781 -85.357971 62.472935 64.017632 -74.746414 90.515755 -129144.164062 469.021393 0.003165
-1.254208 1.884697 0.087239 -106.838127 -71.289536 63.327663 64.872360 -60.677979 105.719101 -129653.335938 600.045715 0.004822
0.893478 1.784623 -0.682152 -124.194199 79.772270 37.921833 39.466530 90.383827 123.075172 -130830.695312 378.048828 0.002227
-0.779143 1.890648 0.297222 -130.271393 -48.924797 70.274139 71.818832 -38.313240 129.152359 -131198.156250 268.098145 0.001257
-1.453776 1.740958 0.181904 -94.887520 -83.207809 62.210377 63.755074 -72.596252 93.768494 -129303.453125 554.585693 0.004201
-2.069313 -0.390946 1.218673 26.108051 -127.452133 23.104450 24.649147 -116.840576 -27.227081 -128564.437500 440.038727 0.002851
-0.143697 2.000574 -0.156184 -142.173111 -0.437611 70.681244 72.225945 10.173946 141.054077 -131657.031250 343.201965 0.001904
-1.441066 -1.481306 0.782791 101.968277 -103.438522 -22.515881 -20.971184 -92.826965 -103.087303 -130658.593750 304.840149 0.001566
1.934266 -1.070253 -1.498073 47.321815 97.913864 -31.421066 -29.876369 108.525421 -48.440845 -126229.125000 250.561661 0.000326
-0.210916 -2.186484 0.225551 134.551422 -25.966537 -55.559418 -54.014721 -15.354980 -135.670456 -130852.062500 235.604752 0.000985
1.655740 -1.175886 -0.853257 50.844261 124.222565 -61.611156 -60.066460 134.834122 -51.963291 -130655.023438 237.297852 0.000999
-1.842943 -0.944241 1.071145 62.559029 -123.468033 6.175190 7.719887 -112.856476 -63.678059 -129549.156250 490.838287 0.003414
-1.330242 -1.600831 0.929030 105.574821 -92.634506 -21.710335 -20.165638 -82.022949 -106.693848 -130128.039062 471.345673 0.003191
0.160663 -2.200134 0.477364 130.765900 -2.330589 -60.230896 -58.686195 8.280968 -131.884933 -130611.710938 574.731384 0.004470
-1.985631 -0.542238 0.676976 33.221249 -142.541031 21.205101 22.749798 -131.929474 -34.340279 -130547.968750 222.873886 0.000547
-1.085959 1.910334 0.161464 -114.531639 -66.305847 63.254383 64.799080 -55.694290 113.412613 -130159.750000 645.658875 0.005499
-0.453538 -2.100854 0.663785 127.710068 -44.411415 -50.063072 -48.518375 -33.799858 -128.829102 -130622.734375 579.850525 0.004540
-0.627046 -2.060936 0.665361 125.937325 -53.007652 -45.986420 -44.441723 -42.396095 -127.056351 -130576.429688 547.420044 0.004108
1.083919 -1.844642 0.352613 115.345406 68.997017 -64.941032 -63.396336 79.608574 -116.464432 -130926.757812 226.184052 0.000529
-0.748760 1.962694 0.039649 -128.596054 -47.348289 66.086075 67.630775 -36.736732 127.477028 -130945.054688 650.803223 0.005579
-0.255484 2.183886 -0.431876 -132.711899 -2.104588 56.365948 57.910645 8.506969 131.592865 -129675.578125 625.357666 0.005191
1.871589 -0.600025 -0.619487 24.711563 147.352417 -44.613777 -43.069080 157.963959 -25.830593 -131961.468750 428.133270 0.002726
-1.784160 1.449479 0.455422 -74.053246 -102.785980 53.145184 54.689880 -92.174423 72.934219 -129013.617188 632.089111 0.005292
0.803830 -1.957154 0.743268 123.628357 36.739948 -57.993370 -56.448673 47.351505 -124.747383 -129894.757812 320.910126 0.000238
-2.138297 0.197723 0.774475 -0.247779 -138.276947 28.318504 29.863201 -127.665390 -0.871251 -129775.179688 542.007019 0.004038
1.656447 1.039818 -0.767064 -92.693207 122.780426 -0.704704 0.839993 133.391983 91.574181 -131161.593750 252.249634 0.001125
1.954208 -0.043998 -0.493640 -19.509649 151.455063 -27.540337 -25.995640 162.066620 18.390619 -131514.859375 223.370010 0.000613
1.881793 0.260058 -0.901629 -21.036226 148.361221 -23.839466 -22.294769 158.972778 19.917196 -131208.203125 451.336761 0.002971
-0.929583 2.000016 -0.180695 -123.261360 -49.453606 61.989491 63.534187 -38.842049 122.142334 -129912.718750 464.529205 0.003116
-1.846995 -0.891798 1.261205 57.235016 -120.529541 8.520523 10.065220 -109.917984 -58.354046 -128775.046875 414.738586 0.002588
-1.639839 1.535097 0.360314 -84.715752 -98.105042 58.132336 59.677032 -87.493484 83.596725 -129594.398438 601.871887 0.004848
0.831401 -2.044890 0.025621 119.380814 50.991852 -70.652206 -69.107513 61.603409 -120.499840 -130963.031250 440.425476 0.002855
-1.747478 1.377723 0.534137 -74.820419 -106.913239 53.927402 55.472099 -96.301682 73.701393 -129524.640625 606.032288 0.004908
-0.948916 -1.969655 1.043690 108.159065 -69.128250 -32.917881 -31.373184 -58.516693 -109.278091 -128928.593750 555.428467 0.004212
-0.656434 2.109306 -0.154405 -127.306839 -35.429070 61.002460 62.547157 -24.817513 126.187813 -129918.335938 683.442749 0.006104
0.428632 2.051676 -0.655361 -132.682220 44.766441 41.257771 42.802467 55.377998 131.563187 -130031.531250 660.468018 0.005731
1.925167 -0.140385 -0.678393 -2.898667 153.991547 -30.279085 -28.734388 164.603104 1.779637 -132022.156250 434.532806 0.002793
1.034850 1.750341 -0.788643 -115.317177 87.711884 30.335522 31.880219 98.323441 114.198151 -130175.703125 403.819702 0.002479
-1.918481 1.239440 0.177369 -72.961983 -106.352646 55.264545 56.809242 -95.741089 71.842957 -129059.828125 211.804550 0.000766
-1.261221 1.737513 0.315177 -109.912712 -79.015457 61.454929 62.999626 -68.403900 108.793686 -130377.382812 540.731079 0.004022
-1.992901 0.865330 0.956534 -45.311562 -120.669037 46.315327 47.860023 -110.057480 44.192532 -128885.570312 357.942474 0.002038
-0.977549 -1.877184 0.945449 112.737045 -75.595627 -33.128441 -31.583744 -64.984070 -113.856071 -129892.203125 564.538696 0.004333
1.414184 -1.697048 -0.224140 92.696846 92.276550 -64.524796 -62.980095 102.888107 -93.815872 -130652.804688 480.064880 0.003290
1.927029 0.001724 -0.816916 -7.793902 151.222504 -30.179371 -28.634674 161.834061 6.674872 -131637.203125 457.914001 0.003043
-1.730796 1.208483 0.735441 -78.915329 -110.499054 53.455708 55.000404 -99.887497 77.796303 -129953.453125 320.344666 0.001701
-0.747558 2.088426 -0.287181 -126.714127 -35.407547 59.438236 60.982933 -24.795990 125.595100 -129559.476562 498.681702 0.003506
1.485313 -1.644640 -0.201846 88.583786 97.328720 -63.856453 -62.311756 107.940277 -89.702812 -130681.679688 468.793304 0.003163
-2.141089 0.698771 0.773983 -28.237463 -127.597260 36.121006 37.665703 -116.985703 27.118433 -128930.773438 565.573547 0.004346
-0.313303 -2.129426 0.599981 131.316589 -33.713654 -53.261787 -51.717087 -23.102097 -132.435623 -130779.921875 573.964966 0.004459
0.954811 -1.114595 -1.331939 29.323076 117.576210 -81.451927 -79.907227 128.187775 -30.442106 -130944.265625 858.264954 0.000061
-1.999128 1.007328 0.770153 -51.318672 -117.667389 46.495396 48.040092 -107.055832 50.199642 -128950.593750 552.403687 0.004172
1.778978 0.315014 0.033103 15.480425 36.318924 18.256138 19.800835 46.930481 -16.599455 -131628.437500 11590.983398 0.000038
1.828555 0.764091 -1.001916 -48.121887 136.091217 -8.102137 -6.557440 146.702759 47.002857 -130086.429688 488.361115 0.003385
1.757941 -0.510430 -1.541938 29.277477 122.955063 -36.802181 -35.257484 133.566620 -30.396507 -128266.585938 245.291580 0.000402
0.333089 2.081247 -0.495855 -137.907516 30.945885 48.291637 49.836334 41.557442 136.788483 -130402.242188 628.447388 0.005237
-2.111878 0.096726 0.880659 8.203532 -137.847015 28.039768 29.584465 -127.235458 -9.322562 -129743.710938 606.323486 0.004912
-1.894369 1.313995 0.498930 -64.783150 -110.066406 50.197704 51.742401 -99.454849 63.664120 -128932.609375 587.947510 0.004652
-2.113016 0.169019 1.015485 4.078483 -133.521561 32.966679 34.511375 -122.910004 -5.197513 -129206.617188 537.337036 0.003979
-0.593818 2.191555 -0.200504 -125.353531 -29.121674 62.728237 64.272934 -18.510117 124.234505 -129473.367188 659.943481 0.005723
-1.694988 -1.128665 1.204220 74.313568 -114.536469 1.758362 3.303059 -103.924911 -75.432594 -129148.992188 427.850281 0.002723
0.719605 1.980064 -1.011125 -115.902992 65.161118 35.960163 37.504860 75.772675 114.783966 -128541.125000 354.949371 0.002011
-0.972340 2.005696 -0.072728 -119.783501 -53.462196 62.158184 63.702881 -42.850639 118.664474 -129752.218750 587.030151 0.004639
-0.951143 1.836234 0.291796 -126.269760 -59.938759 66.056137 67.600838 -49.327202 125.150734 -130994.539062 370.348022 0.002154
-2.194097 0.044791 0.601361 0.812322 -136.936371 33.257542 34.802238 -126.324814 -1.931352 -129366.085938 213.750366 0.000786
-0.829779 -1.955704 0.770198 121.802475 -66.072060 -37.010250 -35.465553 -55.460503 -122.921501 -130360.640625 557.235779 0.004236
-0.917603 1.646887 0.528067 -118.514153 -72.673187 75.139252 76.683952 -62.061630 117.395126 -131463.953125 261.450500 0.000440
1.457211 1.392655 -1.021298 -89.471260 111.524261 16.352058 17.896755 122.135818 88.352234 -129612.531250 358.830780 0.002047
-0.765085 2.168047 -0.114518 -120.306450 -42.410828 59.227100 60.771797 -31.799271 119.187424 -129066.304688 625.029114 0.005186
1.857245 -0.710301 -0.701358 30.101618 142.950928 -49.695019 -48.150322 153.562500 -31.220648 -131624.703125 416.026978 0.002601
1.918990 0.439826 -0.940258 -26.603531 143.837311 -20.605366 -19.060669 154.448868 25.484501 -130536.750000 463.558197 0.003105
1.408060 0.831346 -1.913999 -42.814133 103.680038 -17.527838 -15.983141 114.291595 41.695103 -126139.765625 526.781433 0.000073
-0.905615 1.979615 0.084977 -121.631638 -54.554214 64.942291 66.486984 -43.942657 120.512611 -130285.757812 674.193665 0.005952
-1.403408 -1.485920 1.038502 99.449219 -101.139832 -12.616274 -11.071577 -90.528275 -100.568245 -130017.718750 464.944122 0.003120
1.888608 -0.510885 -0.609069 18.162033 151.046082 -40.046490 -38.501793 161.657639 -19.281063 -132062.343750 432.999725 0.002776
0.293382 2.155417 -0.768537 -125.206985 35.014839 51.076504 52.621201 45.626396 124.087959 -128792.078125 442.532837 0.002877
0.824853 -0.124561 -1.891495 4.828197 47.942375 -49.433197 -47.888500 58.553932 -5.947227 -128228.046875 6580.861816 0.000040
1.368749 1.425393 -1.124543 -93.855309 107.560120 16.385860 17.930557 118.171677 92.736282 -129540.945312 321.975281 0.001715
-2.041921 0.587408 1.065348 -27.885759 -127.442673 42.481014 44.025711 -116.831116 26.766729 -128875.148438 354.228851 0.002004
-1.924177 -0.859256 0.988244 59.512623 -126.751740 8.145840 9.690536 -116.140182 -60.631653 -129596.804688 443.818604 0.002891
-0.182944 2.183591 -0.592354 -130.764771 2.821568 55.852909 57.397606 13.433125 129.645737 -128994.515625 348.227203 0.001949
-1.251794 1.842014 0.171148 -108.166161 -74.299698 63.540379 65.085075 -63.688141 107.047134 -129906.867188 624.524353 0.005179
-1.548359 -1.401232 0.718347 95.248756 -112.550232 -19.157639 -17.612942 -101.938675 -96.367783 -130673.664062 219.970764 0.000846
-2.086472 0.320872 1.111574 -10.052267 -129.359589 39.371838 40.916534 -118.748032 8.933237 -128742.171875 411.660828 0.002557
0.927126 1.898237 -0.908139 -115.389496 75.628487 28.768368 30.313065 86.240044 114.270470 -129149.625000 543.946533 0.004063
-1.244075 -1.693681 1.149105 100.575668 -89.828354 -20.683178 -19.138481 -79.216797 -101.694695 -129272.382812 545.165222 0.004079
1.943325 -0.128552 -0.784533 -0.043957 150.894714 -32.452808 -30.908112 161.506256 -1.075073 -131540.687500 454.920807 0.003010
-1.257982 -1.777301 1.207567 95.283081 -84.886444 -22.549255 -21.004559 -74.274887 -96.402107 -128349.320312 513.714111 0.003686
-2.081918 0.481112 1.076623 -18.770483 -127.819427 40.808277 42.352974 -117.207870 17.651453 -128677.007812 394.941254 0.002391
-0.956480 2.092744 -0.000200 -114.552315 -54.752083 61.122776 62.667473 -44.140526 113.433289 -129117.953125 650.271851 0.005571
-2.074427 -0.149869 0.837236 17.750778 -141.353561 25.444855 26.989552 -130.742004 -18.869808 -130158.257812 501.709198 0.003542
0.455317 -2.218030 0.243316 126.756714 19.175186 -67.842194 -66.297493 29.786743 -127.875740 -130545.257812 504.616333 0.003576
-1.663865 1.504895 0.450847 -84.009583 -99.859253 57.321857 58.866554 -89.247696 82.890556 -129544.984375 602.455994 0.004856
-0.314086 -2.075240 1.063121 125.508987 -38.087486 -46.211044 -44.666351 -27.475929 -126.628014 -129356.851562 223.284042 0.000876
1.748983 -0.652307 -1.286839 22.220821 132.907867 -49.952850 -48.408154 143.519424 -23.339851 -129846.382812 229.780045 0.000934
-1.844771 1.416875 0.435845 -71.166267 -105.094681 51.999882 53.544579 -94.483124 70.047241 -128781.078125 560.912598 0.004284
1.883651 -0.497124 -0.749697 18.927696 147.700424 -42.485577 -40.940880 158.311981 -20.046726 -131621.843750 420.061737 0.002643
-1.738935 1.519917 0.062708 -89.187828 -91.406174 62.024662 63.569359 -80.794617 88.068802 -129025.820312 180.139862 0.000753
-1.143541 -1.752075 1.067225 106.751694 -84.708542 -25.647572 -24.102875 -74.096985 -107.870720 -129620.445312 594.555298 0.004744
2.007838 0.028063 -1.159130 -15.512815 138.111969 -23.961853 -22.417156 148.723511 14.393785 -129516.062500 397.758179 0.002419
1.931806 0.193803 -1.158285 -19.725609 142.628998 -21.768679 -20.223982 153.240540 18.606579 -130111.484375 351.740906 0.001981
-1.615084 1.619505 0.254543 -88.312271 -93.281189 59.663235 61.207932 -82.669632 87.193245 -129314.437500 558.391479 0.004251
-2.029347 -0.385142 1.106936 27.766106 -133.906784 24.671959 26.216656 -123.295227 -28.885136 -129372.906250 521.875854 0.003785
1.903450 -0.800151 -0.356714 30.813997 141.238861 -47.029274 -45.484581 151.850433 -31.933027 -131044.515625 248.364731 0.001092
-2.056041 -0.457045 0.383441 3.791565 -143.216354 16.827686 18.372383 -132.604797 -4.910595 -130118.695312 509.956299 0.000098
-2.099621 0.958558 0.767822 -41.581303 -118.079468 43.850727 45.395424 -107.467911 40.462273 -128393.710938 590.353821 0.004685
1.882209 -1.120591 -1.254327 39.735683 113.540619 -38.887836 -37.343140 124.152176 -40.854713 -127641.875000 273.004547 0.001298
-2.154014 -0.213279 0.614641 11.793400 -139.867203 30.033115 31.577812 -129.255646 -12.912430 -129705.023438 221.254669 0.000529
1.060639 -1.970743 -0.122153 112.601265 64.346596 -67.139702 -65.595001 74.958153 -113.720291 -130544.914062 438.595947 0.002835
-0.672151 2.155705 -0.100141 -124.075897 -37.730896 61.945911 63.490608 -27.119339 122.956871 -129446.085938 641.150269 0.005430
1.742864 0.982408 -0.943604 -66.417870 130.388977 0.988583 2.533279 141.000534 65.298843 -130189.046875 517.906372 0.003737
0.863592 1.228680 -1.589325 -98.858925 99.234512 2.276722 3.821419 109.846069 97.739899 -129053.226562 342.146454 0.000196
1.913445 -1.059961 -1.781727 36.250061 63.375034 -7.769695 -6.224998 73.986595 -37.369091 -123823.078125 1681.263672 0.000068
1.066455 -0.836028 -1.608164 13.170234 126.432274 -67.396515 -65.851822 137.043823 -14.289264 -130238.000000 644.604431 0.000072
-0.689353 2.065575 -0.017039 -127.502960 -42.344116 63.859936 65.404633 -31.732559 126.383934 -130234.148438 664.171387 0.005790
-0.564947 2.123459 -0.101415 -130.648880 -29.207329 63.163601 64.708298 -18.595772 129.529846 -130126.960938 686.603394 0.006156
1.842531 -0.561507 -0.982733 17.606796 144.515274 -44.070248 -42.525551 155.126831 -18.725826 -131115.609375 335.696472 0.001836
-0.505241 2.156956 -0.212786 -131.080414 -21.922501 61.601284 63.145981 -11.310944 129.961380 -129908.875000 706.350525 0.006490
-0.303969 -2.188050 0.391095 133.568100 -29.251633 -55.449734 -53.905037 -18.640076 -134.687134 -130670.023438 310.341827 0.001614
1.931825 0.382557 -0.732809 -29.172382 147.586395 -25.807396 -24.262699 158.197952 28.053352 -131074.000000 374.650299 0.002195
-1.533175 1.666854 -0.080882 -101.221786 -78.534027 63.845959 65.390656 -67.922470 100.102760 -129104.234375 189.853134 0.000709
-1.351822 -1.583555 1.032471 103.179024 -95.036606 -16.908907 -15.364210 -84.425049 -104.298050 -129839.148438 512.867920 0.003675
-0.783855 2.093648 0.007279 -122.430870 -46.267342 63.413502 64.958199 -35.655785 121.311844 -129711.062500 649.374023 0.005557
1.340890 -0.965530 -1.213218 28.698595 132.547394 -70.981987 -69.437286 143.158966 -29.817625 -131309.593750 343.934235 0.000202
0.421166 1.954813 -0.350398 -143.629898 43.922760 56.127972 57.672668 54.534317 142.510864 -131611.078125 226.272522 0.000903
-0.262314 -2.232162 0.726913 125.782036 -24.152130 -52.761631 -51.216934 -13.540573 -126.901062 -129632.031250 567.547302 0.004373
-1.216738 -1.525510 1.371618 98.388779 -93.663635 -12.064577 -10.519880 -83.052078 -99.507805 -128828.984375 214.794647 0.000796
-1.139265 -1.683818 0.455356 112.560143 -101.879959 -39.313187 -37.768490 -91.268402 -113.679169 -131903.781250 252.693497 0.000427
-2.183921 0.300596 0.707417 -6.066409 -136.140808 29.467129 31.011826 -125.529251 4.947379 -129258.898438 481.572845 0.003307
1.819828 -1.057651 -0.293263 52.352573 132.207260 -54.918121 -53.373425 142.818817 -53.471603 -131142.828125 297.084381 0.001500
-2.151758 0.926438 0.463672 -47.265667 -120.015884 45.010578 46.555275 -109.404327 46.146637 -128554.562500 265.823456 0.001238
-1.959166 0.158073 1.252942 -14.831895 -133.667206 38.246571 39.791267 -123.055649 13.712865 -129062.687500 218.197449 0.000829
-0.032557 2.001344 -0.078987 -144.134247 -0.374634 71.561127 73.105820 10.236923 143.015213 -131631.156250 210.158310 0.000681
-1.848480 1.171175 0.773008 -66.122360 -112.824265 51.504002 53.048698 -102.212708 65.003334 -129106.531250 399.642944 0.002437
-2.068663 -0.145734 0.987160 18.792725 -137.959579 26.511784 28.056480 -127.348022 -19.911755 -129699.375000 552.619629 0.004175
-1.045269 2.013271 -0.020724 -115.366440 -58.049263 63.552792 65.097488 -47.437706 114.247414 -129451.945312 596.444824 0.004771
1.902645 -0.462003 -1.029797 10.983292 143.898163 -37.742920 -36.198223 154.509720 -12.102322 -130678.132812 380.906525 0.002255
-1.149353 1.738331 0.378682 -117.983742 -74.226944 63.365345 64.910042 -63.615387 116.864716 -130692.882812 390.433624 0.002347
0.526591 1.541558 -1.364763 -122.496506 79.837936 25.714996 27.259693 90.449493 121.377480 -129994.914062 258.546417 0.000402
1.315235 -1.296871 -0.976661 53.694817 121.239471 -73.253227 -71.708527 131.851028 -54.813847 -131028.109375 280.161407 0.000328
0.676919 -2.112948 -0.156791 123.849663 42.529816 -72.301804 -70.757111 53.141373 -124.968689 -130857.218750 269.323120 0.001267
-2.108594 0.035786 1.122539 6.751394 -132.620163 33.629124 35.173820 -122.008606 -7.870424 -128927.531250 474.651520 0.003229
-0.892789 2.098109 0.018133 -118.574944 -49.752350 62.282032 63.826729 -39.140793 117.455917 -129288.257812 644.470520 0.005481
0.857844 1.962304 -0.927688 -115.204712 72.309273 31.945850 33.490547 82.920830 114.085686 -128893.062500 585.838074 0.004622
-1.047352 1.474645 0.847351 -110.141655 -82.090607 66.763733 68.308434 -71.479050 109.022629 -130772.890625 484.259583 0.000124
-1.329066 -1.590132 1.228492 96.553146 -94.791885 -12.860889 -11.316193 -84.180328 -97.672173 -128980.460938 441.137177 0.002862
-1.978265 -0.731776 0.900740 51.911575 -132.226776 12.152706 13.697403 -121.615219 -53.030605 -129697.140625 357.734711 0.002037
-0.051630 -2.267610 0.685896 127.486382 -9.315857 -56.088013 -54.543316 1.295700 -128.605408 -129656.117188 492.365234 0.003432
-2.152848 0.730019 0.911502 -28.910604 -122.763977 41.287090 42.831787 -112.152420 27.791574 -128272.835938 501.054626 0.003534
-1.062803 1.996059 0.069170 -114.965080 -60.461761 62.838314 64.383011 -49.850204 113.846054 -129530.343750 649.613037 0.005561
-1.343705 1.775793 0.282603 -104.088104 -80.811493 62.919155 64.463852 -70.199936 102.969078 -129803.656250 585.083740 0.004612
-1.962039 1.136938 0.568713 -56.617779 -117.659393 48.471966 50.016663 -107.047836 55.498749 -129067.695312 547.271301 0.004106
-0.386131 2.184444 -0.285719 -132.131180 -14.518829 60.088993 61.633690 -3.907272 131.012146 -129713.265625 676.550415 0.005990
0.614955 -2.144382 0.308015 126.118599 34.954597 -66.946251 -65.401550 45.566154 -127.237625 -130594.109375 397.488312 0.002416
-1.956807 1.129260 0.693259 -57.490700 -116.035019 47.984989 49.529686 -105.423462 56.371670 -128967.593750 602.068542 0.004851
-2.079436 0.145341 1.155676 -3.024965 -130.790863 37.163647 38.708344 -120.179306 1.905935 -128697.671875 408.798279 0.002528
0.338410 2.183799 -0.726775 -127.150162 38.808681 46.515270 48.059967 49.420238 126.031136 -128930.078125 573.908447 0.004459
0.040542 2.183077 -0.465462 -133.323547 15.529182 55.578053 57.122749 26.140739 132.204514 -129612.875000 660.362732 0.005730
1.929752 -0.278793 -0.690892 7.367492 153.190765 -34.797966 -33.253269 163.802322 -8.486522 -131879.718750 445.331573 0.002907
1.924720 -0.296267 -0.825419 9.590045 150.145782 -36.709465 -35.164768 160.757324 -10.709075 -131493.671875 424.611877 0.002689
-1.485879 -1.407425 1.166564 93.356041 -104.290665 -6.414068 -4.869371 -93.679108 -94.475067 -129485.296875 426.960999 0.002714
-0.426642 -2.218668 0.755226 123.892319 -34.881699 -50.209564 -48.664871 -24.270142 -125.011345 -129544.656250 599.290771 0.004811
-2.230130 0.553176 0.701817 -22.456236 -129.646255 34.834080 36.378777 -119.034698 21.337206 -128702.710938 462.090240 0.003089
-0.302374 2.216345 -0.342582 -132.257339 -7.715088 58.919590 60.464287 2.896469 131.138306 -129542.875000 654.577454 0.005638
-0.649646 2.223783 -0.234045 -122.763824 -31.218239 61.241596 62.786293 -20.606682 121.644798 -128845.710938 583.864807 0.004595
-0.627450 -2.116039 0.452434 129.469437 -50.875061 -44.703709 -43.159012 -40.263504 -130.588470 -130301.273438 248.346237 0.001092
-1.794544 -1.077340 0.996453 74.355629 -120.648041 0.928207 2.472904 -110.036484 -75.474655 -129658.343750 419.320953 0.002635
1.916645 0.385500 -1.199044 -33.588856 139.111145 -13.637861 -12.093164 149.722717 32.469826 -129719.218750 369.501373 0.002146
-0.711698 -2.020313 0.801085 122.818542 -58.981522 -43.410465 -41.865768 -48.369965 -123.937569 -130151.093750 574.565735 0.004468
1.688614 1.087191 -0.894708 -74.851753 126.851250 6.485435 8.030132 137.462799 73.732727 -130170.476562 483.707123 0.003332
-1.179350 1.960512 0.070078 -110.474762 -65.445679 63.233135 64.777832 -54.834122 109.355736 -129328.062500 623.942200 0.005170
-1.391032 1.739066 0.342729 -102.919151 -84.218842 59.607273 61.151970 -73.607285 101.800125 -129721.296875 552.516296 0.004174
-1.857384 1.274246 0.684242 -67.136650 -110.804138 52.218159 53.762856 -100.192581 66.017624 -129057.851562 561.510620 0.004292
1.240238 1.538938 -0.690775 -115.327560 100.655235 30.323994 31.868690 111.266792 114.208534 -131111.953125 300.903381 0.001533
-0.806182 2.193406 -0.054955 -117.598114 -44.492096 60.665058 62.209755 -33.880539 116.479088 -128707.179688 599.951538 0.004821
-0.193605 2.144810 -0.294091 -136.386154 -6.040630 60.069973 61.614670 4.570927 135.267120 -130236.382812 739.740540 0.007081
-1.941748 -0.786163 1.149181 49.661488 -126.561996 13.199772 14.744469 -115.950439 -50.780518 -128980.898438 519.852417 0.003761
-1.583078 1.601895 0.408260 -90.028496 -94.837494 59.382679 60.927376 -84.225937 88.909470 -129508.429688 596.775024 0.004776
-0.531022 2.058886 0.002750 -136.284073 -28.678574 66.813843 68.358536 -18.067017 135.165039 -130838.593750 510.866241 0.003651
1.090030 -1.936870 -0.236109 110.344955 69.278152 -67.112045 -65.567352 79.889709 -111.463982 -130434.164062 378.240540 0.002229
0.017747 -2.243721 0.553425 130.148804 -9.250381 -59.882507 -58.337811 1.361176 -131.267838 -130244.765625 577.536194 0.004508
0.580807 2.033742 -0.603758 -133.676636 52.867653 37.392269 38.936966 63.479210 132.557602 -130070.281250 609.389038 0.004956
-1.599619 -1.266461 1.266797 82.902428 -108.749069 0.151234 1.695930 -98.137512 -84.021454 -128895.835938 363.204834 0.002087
-0.438228 2.036647 -0.065351 -138.755798 -23.230804 68.936600 70.481293 -12.619247 137.636765 -131154.078125 494.111450 0.003452
1.938426 -0.928700 -1.082413 30.626663 126.974686 -44.016312 -42.471611 137.586243 -31.745693 -129053.625000 369.284149 0.002144
0.717991 -2.124708 0.084855 122.619904 41.575535 -70.077713 -68.533020 52.187092 -123.738930 -130618.531250 453.364105 0.002993
-1.513240 0.987435 0.866653 -80.334244 -122.515259 63.584583 65.129280 -111.903702 79.215218 -131788.500000 255.326675 0.000434
1.964357 0.002944 -0.724483 -9.813179 151.753937 -30.764603 -29.219906 162.365509 8.694149 -131468.328125 460.831238 0.003075
1.163609 -1.939664 0.005006 108.587158 72.094414 -65.291710 -63.747009 82.705971 -109.706184 -130334.859375 421.403717 0.002656
1.855465 -0.810085 -1.106817 25.092289 134.456787 -45.184456 -43.639759 145.068344 -26.211319 -129812.101562 289.879150 0.001439
-1.244683 1.952448 -0.050227 -110.935493 -64.795052 62.492748 64.037445 -54.183495 109.816467 -129091.437500 461.860474 0.003086
-1.910181 -0.998177 0.898761 69.922684 -122.726166 1.761147 3.305843 -112.114609 -71.041710 -129424.914062 318.566742 0.001685
1.438382 -1.705568 -0.055080 95.231552 92.723724 -63.167648 -61.622948 103.335281 -96.350578 -130475.609375 408.410858 0.002524
0.576922 -2.168599 0.212873 125.960716 30.257168 -68.606720 -67.062019 40.868725 -127.079742 -130556.523438 487.702240 0.003378
1.862446 0.839147 -0.641272 -77.176430 130.060883 -13.522215 -11.977518 140.672455 76.057404 -130573.500000 225.600845 0.000544
-1.843574 1.364276 0.590531 -68.320374 -108.461563 51.464397 53.009094 -97.850006 67.201347 -128822.367188 631.225342 0.005279
-0.052513 2.084497 -0.311140 -143.494354 7.925529 59.754986 61.299683 18.537086 142.375320 -130988.773438 526.120422 0.003838
1.738979 -1.248887 -0.555441 60.109077 123.553123 -57.469696 -55.924995 134.164673 -61.228107 -130700.765625 447.683533 0.002932
-1.271391 1.656394 0.448680 -114.967499 -80.641663 62.450405 63.995102 -70.030106 113.848473 -130665.210938 339.713348 0.001872
-0.930218 2.176540 -0.095557 -113.698807 -49.358406 59.919872 61.464569 -38.746849 112.579781 -128379.414062 591.441833 0.004700
-1.731450 0.207115 1.209700 -12.045822 -147.368179 41.389454 42.934151 -136.756622 10.926792 -130942.039062 257.186218 0.000393
-2.144543 0.847095 0.774176 -35.902805 -122.790909 39.898441 41.443138 -112.179352 34.783775 -128413.054688 586.305420 0.004629
1.874837 0.628956 -1.131814 -42.266296 138.141617 -10.920012 -9.375315 148.753174 41.147266 -129745.023438 360.711792 0.002064
0.211522 -2.233874 0.374133 130.508575 0.803841 -64.479675 -62.934975 11.415398 -131.627609 -130435.023438 527.779236 0.003859
-0.708844 2.181471 -0.521460 -126.876572 -18.350151 59.688793 61.233490 -7.738594 125.757545 -128540.742188 236.614120 0.000993
1.967137 0.093529 -0.739863 -15.924325 151.947418 -28.677176 -27.132479 162.558960 14.805295 -131444.796875 450.349792 0.002961
-0.913389 -2.016203 0.947243 113.037712 -67.588097 -36.250568 -34.705872 -56.976540 -114.156738 -129160.375000 566.393372 0.004357
-1.121565 -1.845526 1.027373 105.815140 -81.098663 -28.708839 -27.164143 -70.487106 -106.934166 -129104.320312 569.768005 0.004403
