x,y,z,vx,vy,vz,lxvel,lyvel,lzvel,Potential,U,rho,Rs,Zs,rho_sph_log,deltaRho,rho_resta1,rho_resta_final,rho_resta_final_exp
-0.5991426364069519,0.2975669828918261,-0.11872142051450875,9.707195296677408,-65.3877032015409,28.574099903430987,43.692421,-47.413933,-7.666734,-152664.984375,356.890015,0.002029,0.6689678677395628,-0.11872142051450875,-2.692717952966654,0.3824088084892201,-4.33198138393505,-4.33198138393505,4.656060513328891e-05
0.20285945758631926,0.6186188926615406,-0.36485447942295257,-31.46973916021671,12.826472560598054,11.949538531624274,18.566792,34.443005,19.856306,-149980.78125,345.789337,0.001927,0.6510309469526055,-0.36485447942295257,-2.715118285344547,0.34684296690442173,-4.354027002548076,-4.354027002548076,4.4256085499186294e-05
-0.4404911063867627,0.4941448546847465,-0.3209088013388797,-52.946098908369606,36.440285792491935,-9.003480908778982,-0.409504,58.62419499999999,42.506813,-150612.171875,315.345276,0.001657,0.6619754921575598,-0.3209088013388797,-2.780677491580663,0.13842051146447165,-4.4198026439728455,-4.4198026439728455,3.803622046868798e-05
-0.3189525589256788,0.6379718630481174,-0.13793529549638706,-56.00666943431631,-73.1615904867033,32.071153275545356,70.344643,-34.225807,51.550724,-151447.5625,383.402283,0.002279,0.7132593026987623,-0.13793529549638706,-2.642255674819624,0.529517829755213,-4.2823949964624735,-4.2823949964624735,5.2192127889287896e-05
-0.2365928069221405,-0.6720438594414334,-0.1942091100560573,89.6241549381012,-13.141759398147904,18.741147010036247,-6.571524,-24.711884,-86.223709,-150595.6875,352.777863,0.001991,0.7124739330671925,-0.1942091100560573,-2.7009287399725905,0.3359594622557611,-4.341052530442496,-4.341052530442496,4.559817589708418e-05
-0.2301649601072258,0.6484496534245454,-0.13117707036836174,-73.472341293969,-77.57044285497662,31.99657539504,77.229935,-33.10833,68.15907299999999,-151973.09375,424.721588,0.00269,0.6880863767635382,-0.13117707036836174,-2.570247719997592,0.8077258116545003,-4.2098892313731575,-4.2098892313731575,6.16752287056857e-05
-0.6344054791032987,0.39429618599178223,-0.11273669340125266,-9.055689802778392,-95.53677137954362,26.59888939147521,57.013771,-70.28164699999999,16.092957000000002,-150548.859375,315.4674990000001,0.0016579999999999998,0.7469536760763361,-0.11273669340125266,-2.7804154737857454,0.13552718395755825,-4.421221122619171,-4.421221122619171,3.7912190452384114e-05
-0.07645849962466003,0.6799168765103843,0.1838080652732864,-111.85880232006228,-24.171024708149236,5.559854953923372,49.842102,22.78717,102.063614,-152137.0625,419.5802,0.002638,0.6842023539337551,0.1838080652732864,-2.5787252087896535,0.7759842057101745,-4.218289911197998,-4.218289911197998,6.049369172018749e-05
-0.4237881147718517,-0.5348427045215063,0.065375410608581,104.3488002983156,-67.5393541229151,-5.128703215839473,-16.423807,-84.687088,-79.041046,-153194.40625,381.2229,0.002258,0.6823877818379807,0.065375410608581,-2.646276062411051,0.5216890847558173,-4.285804880527584,-4.285804880527584,5.178394341757651e-05
-0.1812060164266417,0.7050030014277323,0.2954313469059718,-83.83225094503011,-36.225325791750734,-3.277016415918439,36.492622,1.342789,82.80708299999998,-149397.90625,414.801941,0.002589,0.7279181632651595,0.2954313469059718,-2.586867949565128,0.7484459256981464,-4.227297159293113,-4.227297159293113,5.925197633476011e-05
-0.6020131427467245,0.3717773621006841,0.14122534404514264,-64.3331797056514,-88.38586348796116,-16.16954039405752,34.285805,-55.74379,80.961792,-151226.4375,386.313477,0.002307,0.7075579347377366,0.14122534404514264,-2.6369524054789064,0.5465390377035442,-4.276978979024221,-4.276978979024221,5.2847083051067804e-05
0.34122676636255994,0.6206990926417775,-0.1991594088624114,-105.57718670686523,20.809739285857997,35.89096834194933,61.550941,68.999619,75.417465,-151409.359375,365.836517,0.002112,0.7083100095922511,-0.1991594088624114,-2.6753060861382254,0.4159678601070209,-4.315347532431559,-4.315347532431559,4.8378507670161657e-05
-0.5479129144676325,0.5213094003105915,0.0907555557660052,-86.53614731416323,-65.94567379243415,-8.405008825548338,41.678879,-26.586929,93.292313,-150911.5625,411.376251,0.002554,0.7562883396513552,0.0907555557660052,-2.5927791070726034,0.7646561149224456,-4.233769354684147,-4.233769354684147,5.8375504286551986e-05
-0.2990753903102101,-0.6736327257970768,0.03523063133121163,114.21305375686748,-44.22315612920769,-12.274488992868012,-33.015594,-67.374954,-89.858322,-152017.4375,408.155365,0.002522,0.737039441518569,0.03523063133121163,-2.598254917762937,0.7134215176684642,-4.238864506441583,-4.238864506441583,5.769464342082903e-05
0.002852766449286929,-0.7478854027080534,0.0474083874203586,119.54083592777269,9.411579377763859,-12.564013356378148,-51.087906,-19.050751,-105.45694,-151679.5,407.843201,0.002519,0.7478908435461697,0.0474083874203586,-2.598771832501887,0.7266467772710086,-4.239596014404923,-4.239596014404923,5.759754670562368e-05
0.5709149618721757,-0.4754484668219062,0.11850179312226095,80.78552068450114,82.75075360840637,-13.802209843949054,-61.71701,60.671524,-85.121674,-150979.328125,418.514069,0.002627,0.7429637530141084,0.11850179312226095,-2.5805399272139296,0.7930408548855374,-4.221266672837171,-4.221266672837171,6.0080470793588183e-05
0.07676087224589112,-0.740909319896947,-0.1389777274813973,106.227207339763,31.769974194685588,16.729080518376517,-27.206707,11.748821,-109.495575,-150480.9375,398.415802,0.002425,0.7448750578574279,-0.1389777274813973,-2.6152882570617173,0.657829696407729,-4.2560527999270175,-4.2560527999270175,5.545582877007961e-05
0.18720331742083493,-0.7015196332111671,-0.1512841178772704,101.27120636156782,55.19058641462489,16.841359672199815,-32.536858,35.084522,-109.861893,-150721.421875,317.048004,0.001672,0.7260680944884551,-0.1512841178772704,-2.7767637268970025,0.12800115366500253,-4.417156350364232,-4.417156350364232,3.8268694737955085e-05
0.06330993355130074,0.7962944824645983,0.07907493496151398,-115.4204953600882,1.107334972962118,7.349437306175924,45.010979,47.777439,99.412117,-150121.6875,395.606689,0.002397,0.7988072674242721,0.07907493496151398,-2.620331965966346,0.739079815979633,-4.262163051820281,-4.262163051820281,5.468106293906919e-05
0.6436244992072561,0.3790498410761908,0.22224763576093096,-58.877338205540845,104.52210568134554,9.595661470053356,-2.229948,127.638939,26.698809000000004,-150273.109375,305.490143,0.001572,0.746947975430469,0.22224763576093096,-2.803547458296611,0.07662227968043434,-4.444352994396219,-4.444352994396219,3.594570498283592e-05
-0.4135040480791719,0.7181517351007265,0.1487915372390305,-97.84253842749183,-49.356721373059045,0.7043220394000788,48.523247,-5.878754,96.506943,-148964.171875,320.9942020000001,0.0017059999999999998,0.8286902391159474,0.1487915372390305,-2.768020973168496,0.2801422419248454,-4.410443013374075,-4.410443013374075,3.886484917250348e-05
0.71790921848502,-0.1032730866472646,0.18959049014012955,39.16865302520385,117.2352727871138,-5.447266414825841,-51.151108,106.998657,-58.045685,-150695.171875,383.34317,0.002278,0.7252992323251318,0.18959049014012955,-2.6424462802569186,0.5362068591414288,-4.282823698996657,-4.282823698996657,5.2140633203871896e-05
-0.0489377581924789,0.7990075949092565,0.11234201072804403,-115.18541869435072,-17.605234804276353,7.167049811598329,50.386909,30.23156,103.08503,-149771.34375,412.122192,0.002562,0.8005048662560273,0.11234201072804403,-2.5914208745913325,0.8625954737151369,-4.233285531518028,-4.233285531518028,5.844057340563163e-05
-0.7323292940963584,-0.1314452812182416,0.11417194132880015,35.978234152034936,-121.58102878610623,-10.419599622087992,17.079212,-115.60907,-4.58026,-150984.671875,295.037079,0.001483,0.7440322956338744,0.11417194132880015,-2.8288588489716178,0.01311485759622033,-4.46960672568977,-4.46960672568977,3.3915113461026134e-05
-0.7666467071370234,0.17840771484982745,-0.058605571501537876,-11.32643730479105,-120.01981759950745,14.267409183525007,54.02137800000001,-94.928467,27.934456,-150101.6875,413.261688,0.002573,0.787131809979738,-0.058605571501537876,-2.589560213789653,0.8406012850666194,-4.231160410210787,-4.231160410210787,5.8727239861275104e-05
-0.13719793742559305,-0.7812690080015118,-0.15376888680255468,113.91176479194316,0.9196082948203916,21.518604430970353,-16.125481,-18.330688,-111.97883600000002,-149501.296875,363.800385,0.002093,0.7932241403900308,-0.15376888680255468,-2.6792307716613135,0.5083013041722164,-4.320951447705584,-4.320951447705584,4.775826624040418e-05
-0.6201075893250529,-0.4311091724662856,0.04814726922584701,83.98572571146998,-96.21533873288787,-9.667950924639367,-5.3307970000000005,-106.224274,-53.143822,-150922.453125,373.838196,0.002187,0.7552407172041865,0.04814726922584701,-2.660151216962363,0.5095092570292357,-4.301120747188419,-4.301120747188419,4.998955293619665e-05
-0.2874199887989777,0.7643296334485639,0.2071339124701204,-101.18181696649,-41.736624743497494,11.423101571850259,56.936249,4.4084629999999985,93.7677,-148576.046875,343.6293330000001,0.001908,0.8165843731843149,0.2071339124701204,-2.7194216296319236,0.41343795461670263,-4.361604268809167,-4.361604268809167,4.3490633238821777e-05
-0.7544612205052788,0.2160380967102027,0.0973231985012744,-30.91832410708147,-122.42632896780263,-11.96466294485761,37.506538,-96.636658,56.255775,-150443.78125,363.127594,0.0020870000000000003,0.7847828951222636,0.0973231985012744,-2.6804775509345458,0.4887296634103475,-4.322031296103408,-4.322031296103408,4.763966555006747e-05
-0.6387694727402624,0.5408000843821353,0.11509667622656472,-78.03576364809763,-87.7069557028385,-7.468751886020019,46.310112,-49.226295,89.728989,-148739.625,321.3057560000001,0.001709,0.8369535056217864,0.11509667622656472,-2.767257937279263,0.2923803806647527,-4.409843388719535,-4.409843388719535,3.8918546417395776e-05
-0.6718259292186801,0.5074647179284671,-0.06547291355391334,-44.149806230579856,-107.8378527571506,34.20974947963192,78.849197,-69.66285699999999,47.13599,-148779.03125,352.497406,0.001988,0.8419444869543132,-0.06547291355391334,-2.7015836199387055,0.5096650015231539,-4.344267771139091,-4.344267771139091,4.5261842479750506e-05
-0.7264883526422572,0.3904166850913505,0.12585572908859038,-53.66244589895133,-112.41773086747702,-11.840172214301775,41.94529,-80.45904499999997,74.587852,-149173.921875,364.123871,0.002096,0.824748758424394,0.12585572908859038,-2.678608721688311,0.5664876574088726,-4.320952816661714,-4.320952816661714,4.775811569999659e-05
-0.4627549355270708,-0.6593884658032023,0.1217825545266472,110.09357843049706,-70.71396390339744,-10.285676123381176,-21.952686,-90.420197,-81.538635,-149922.25,353.079041,0.001994,0.8055651923891476,0.1217825545266472,-2.700274846024363,0.4584473202688637,-4.342239574047733,-4.342239574047733,4.547371399195825e-05
0.6595827506672878,-0.3752046650872145,-0.08981569277117342,46.6549575585345,131.89557984292736,24.814058327806386,-30.794352000000003,124.579849,-79.568253,-151025.53125,340.385864,0.001878,0.7588332792392769,-0.08981569277117342,-2.726304412069908,0.3009334693029817,-4.367344987444689,-4.367344987444689,4.2919535442845044e-05
