x,y
-0.6379870129870149,-0.9606331168831161
-0.9886363636363633,-0.7268668831168839
-1.105519480519483,-0.33725649350649434
-1.2613636363636367,0.40300324675324717
-1.183441558441558,0.9484577922077939
-0.7938311688311686,1.493912337662337
-0.17045454545454675,1.8835227272727266
0.7646103896103895,2.15625
1.5048701298701275,1.6107954545454568
2.050324675324674,1.1822240259740262
2.3230519480519476,0.4809253246753258
2.2840909090909065,-0.1814123376623371
1.933441558441558,-0.9216720779220786
1.46590909090909,-1.8567370129870113
0.8814935064935057,-2.402191558441558
0.21915584415584277,-2.5580357142857153
-0.6379870129870149,-2.5580357142857153
-1.4561688311688314,-2.402191558441558
-2.1185064935064943,-2.402191558441558
-2.663961038961041,-2.2073863636363633
-3.2094155844155843,-1.973620129870131
-4.1444805194805205,-1.6619318181818166
-4.728896103896105,-1.3502435064935057
-5.27435064935065,-0.8827110389610375
-5.8198051948051965,0.09131493506493626
-6.599025974025976,1.4549512987012996
-6.988636363636365,2.039366883116884
