x,y,z,vx,vy,vz,lxvel,lyvel,lzvel,Potential,U,rho,Rs,Zs,rho_sph_log,deltaRho,rho_resta1,rho_resta_final,rho_resta_final_exp
-0.7213186318751137,-0.8616452424160845,-0.008363259504593988,51.09509884985635,-22.669171932207238,-37.09994629104014,0.641312,-62.049286,-40.146179,-710879.0625,339.105316,0.001867,1.1237139727121217,-0.008363259504593988,-2.7288556820509218,0.5009634340146438,-4.737027158857198,-4.737027158857198,1.832199841109307e-05
-0.7627023149987748,-0.6214671720378361,0.4858814725103275,21.154628490032945,-74.49739120166079,-27.495130176657195,20.899902,-85.646561,11.888489,-711929.8125,396.700439,0.002408,0.9838375207447598,0.4858814725103275,-2.618343517414213,1.052810731289905,-4.622123956648135,-4.622123956648135,2.3871298493255543e-05
-0.10210823686475702,-1.1939232062709555,0.03909323258636056,36.622048897982594,-1.9718761479765121,-46.31208526984508,-19.836166,-44.72876,-38.306885,-710075.4375,302.638855,0.001548,1.1982815672904044,0.03909323258636056,-2.810229043653126,0.26520968847707316,-4.820741365575703,-4.820741365575703,1.5109797166613982e-05
-0.2851926167535098,-1.0249897231077805,-0.2043303069021367,58.525885715635155,24.060530698469137,-43.60472363914811,-21.458832,-31.927185,-69.902466,-711109.3125,395.452606,0.002396,1.0639261069864199,-0.2043303069021367,-2.620513186282726,0.9706105655055361,-4.626807787023875,-4.626807787023875,2.3615231807542213e-05
-0.916215294103932,-0.5371528237116576,0.3871380677402293,28.062953756408767,-71.87138994839756,-29.03769510894609,20.528336,-87.11462399999998,4.492065,-711552.8125,309.359161,0.001605,1.0620657329804788,0.3871380677402293,-2.794524963259109,0.3213185124990805,-4.800761162660763,-4.800761162660763,1.5821178751887336e-05
-0.8396909205313922,-0.7763985565866826,0.12375850345434443,57.42412879300252,-29.546549481628915,-31.046480913964988,10.491379,-66.946503,-41.87616,-710636.6875,287.41156,0.001418,1.14362387203693,0.12375850345434443,-2.848323769152952,0.13849104255896427,-4.857120262641932,-4.857120262641932,1.3895677858141491e-05
-0.6055596321452277,-0.8705032872944802,0.4591046688835133,22.618755482858397,-51.58075177074184,-41.34427991520343,0.156357,-75.21907,-1.531189,-710625.3125,399.483215,0.002436,1.0604142781358425,0.4591046688835133,-2.6133227160391623,1.007166654227635,-4.619507072545391,-4.619507072545391,2.401557157878505e-05
-0.9277956887797842,-0.3474929110634881,0.4287514321973383,3.742418812105724,-99.8409360600745,-6.6013345461505235,44.082718,-88.160278,40.84137,-712953.25,287.835785,0.001422,0.9907351630772633,0.4287514321973383,-2.8471004036062526,0.21008791399637516,-4.851097375403138,-4.851097375403138,1.4089728499417033e-05
-1.107864187310076,-0.36886003838856585,0.3438133412315045,21.61656472042136,-72.36747217486253,-1.7347104423280244,42.588013,-71.579468,12.191711,-710690.4375,341.44928,0.001888,1.1676561075266252,0.3438133412315045,-2.72399801003795,0.5228481521415258,-4.733548929647258,-4.733548929647258,1.8469326991124586e-05
0.1493955428700594,-1.1129028887446508,-0.33244219120528506,52.31490590827761,32.859705955614835,-60.1360824923402,-41.151604,-30.7099,-69.925415,-711072.5,353.082062,0.001994,1.1228855097496042,-0.33244219120528506,-2.700274846024363,0.6032952315211113,-4.708420315508144,-4.708420315508144,1.956949796777549e-05
