amplitude,center,delta,fractured,gamma,id_tracing,sigma,stderr_amplitude,stderr_center,stderr_gamma,stderr_sigma,x,x_tracing,y,y_tracing
6.210512998349333e-05,7.779178027481825,0.05,False,3.2568705839238827,7.0,1.4287605807716397,5.559154294281464e-06,0.11288678136814045,1.7390262482163255,0.2781566808598982,"[7.140513619787687, 7.278780859643688, 7.378891791564721, 7.540288966949517, 7.622461647035587, 7.790544817719198, 7.81588295413147, 7.881523221308356, 7.902131928930428, 7.97741306413716, 8.01985243317624, 8.090448554174673, 8.119141961756045, 8.183667568468042, 8.234829578788439, 8.286924325226463, 8.335714229997668, 8.388391265012507, 8.436685744367905, 8.463293109607259, 8.61523719758329, 8.660233701249888, 8.886263188816164, 8.939052169221306, 9.086955196276167, 9.114205699582895, 9.172182320197281, 9.231857617969597, 9.283152801551713, 9.341893955557673, 9.378760112979354, 9.430035288967678, 9.595637273466032, 9.63420611751286, 9.727021860586259, 9.783147426692695, 9.849177927730814, 9.919186159757558]",2.110389610389614,"[8.070066093515586e-06, 3.741778185339923e-06, 7.989647095454619e-06, 4.4738990258257434e-06, 1.323268317906215e-05, 2.2768479023202224e-05, 2.1611390972430802e-05, 1.0008375102316458e-05, 2.0510636690247554e-05, 2.4937196196496815e-05, 3.291844253297581e-05, 2.4700948947099533e-05, 1.0179915489428868e-05, 2.5985965171699436e-05, 2.9457664032365667e-05, 3.2940572479236155e-05, 3.836568389315766e-05, 3.913816271206509e-05, 1.5490150066683312e-05, 3.701819446894079e-05, 3.211871931446352e-05, 1.940448537717845e-05, 1.786887936498617e-05, 2.3794568270248637e-05, 3.0477534250082853e-05, 2.849688961084852e-05, 1.4595642907035998e-05, 1.3459902193270469e-05, 2.6452064783355624e-05, 1.255108437592363e-05, 2.3911813273814553e-05, 1.5845200845057262e-05, 1.678008562865943e-05, 1.4691478824979941e-05, 1.4834299090696788e-05, 1.7288658555560827e-05, 7.231479125368053e-06, 1.2974243700558522e-05]",-8.293831168831169
7.414589221865774e-05,7.694544581818145,0.05,False,5.470631312181114,7.0,1.963680098543771,7.018789939318082e-06,0.09205075631342954,2.5704493988189077,0.3188292799718123,"[7.049161552851497, 7.140513619787687, 7.278780859643688, 7.378891791564721, 7.540288966949517, 7.622461647035587, 7.790544817719198, 7.81588295413147, 7.881523221308356, 7.902131928930428, 7.97741306413716, 8.01985243317624, 8.090448554174673, 8.119141961756045, 8.183667568468042, 8.234829578788439, 8.286924325226463, 8.335714229997668, 8.388391265012507, 8.436685744367905, 8.463293109607259, 8.61523719758329, 8.660233701249888, 8.886263188816164, 8.939052169221306, 9.086955196276167, 9.114205699582895, 9.172182320197281, 9.231857617969597, 9.283152801551713, 9.341893955557673, 9.378760112979354, 9.430035288967678, 9.598569767076043, 9.63420611751286, 9.674841813640862, 9.727021860586259, 9.783147426692695, 9.849177927730814, 9.944174616839577, 9.981053384011371, 10.047536604050283, 10.067987821344179, 10.147554746628792, 10.232385889398163, 10.277095624501184]",2.110389610389614,"[3.000142740849324e-06, 6.262135655477005e-06, 3.741778185339923e-06, 7.989647095454619e-06, 4.4738990258257434e-06, 1.323268317906215e-05, 2.2768479023202224e-05, 2.1611390972430802e-05, 1.0008375102316458e-05, 2.0510636690247554e-05, 2.4937196196496815e-05, 3.291844253297581e-05, 2.4700948947099533e-05, 1.0179915489428868e-05, 2.5985965171699436e-05, 2.9457664032365667e-05, 3.2940572479236155e-05, 3.836568389315766e-05, 3.913816271206509e-05, 1.5490150066683312e-05, 3.701819446894079e-05, 3.211871931446352e-05, 1.940448537717845e-05, 1.786887936498617e-05, 2.3794568270248637e-05, 3.0477534250082853e-05, 2.849688961084852e-05, 1.4595642907035998e-05, 1.3459902193270469e-05, 2.6452064783355624e-05, 1.255108437592363e-05, 2.3911813273814553e-05, 1.5845200845057262e-05, 1.678008562865943e-05, 9.178280247024084e-06, 2.3826007439268757e-05, 1.4834299090696788e-05, 1.7288658555560827e-05, 7.231479125368053e-06, 1.918834919410139e-05, 1.555844202190326e-05, 2.345417247700546e-05, 1.2002660368000344e-05, 1.6822455859711954e-05, 1.8366626637093892e-05, 1.8452360596294868e-05]",-8.293831168831169
